150.76061839788733	305.80284441021126	122.93787379722811	178.9830439508298
10.140845070422536	466.2535761443662	173.55932893052614	274.8022736802613
78.6479423415493	166.9859980193662	300.1130012469103	332.6553603350106
222.87329445422537	329.2395191461268	300.1130012469103	336.27119333730576
327.43672975352115	421.18315360915494	300.1130012469103	339.887026339601
10.140845070422536	338.253603653169	625.5367645436088	688.8136007018009
11.943772007042254	323.8310134242958	804.5197740112994	869.6045611537783
11.943772007042254	318.42264524647885	978.0790684586865	1048.587570621469
13.746561399647888	331.0423085387324	1153.4463828566384	1220.3389830508474
347.26768816021126	444.61982834507046	1232.9944330420199	1270.9605071504238
