292.455427185563	410.20749330126546	66.89265191891772	94.0113132282839
75.0669974334969	498.9744630923941	103.05086125088278	160.90394790563207
243.5429475642433	339.5562259894757	296.4971682446151	341.6949083576095
326.8752895386751	455.4967494996126	291.07345322431144	323.6158123124117
326.8752895386751	455.4967494996126	291.07345322431144	323.6158123124117
82.31330606760072	247.16617098721593	1439.096017611229	1480.6779936882062
62.385922770854854	283.3975759458936	392.3163979740466	484.51976021804376
62.385922770854854	283.3975759458936	392.3163979740466	484.51976021804376
62.385922770854854	283.3975759458936	392.3163979740466	484.51976021804376
314.1942148760331	466.3661433448476	567.6836434057203	600.2260024938206
